Timestamp,Strategy,Ticker,Live_Price,Buy_Floor,Exit_Ceiling,Move_Pct,Zone_Start,Zone_End
2026-07-03 10:50:56,V20_Range_Breakout,HDFCBANK.NS,801.05,769.01,945.24,22.50%,2026-01-01,2026-01-15
2026-07-03 10:50:56,V20_Range_Breakout,PIDILITIND.NS,1598.0,1534.08,1885.64,22.50%,2026-01-01,2026-01-15
2026-07-03 10:50:56,V20_Range_Breakout,QUESS.NS,290.85,240.59,294.0,22.20%,2026-06-30,2026-07-03
2026-07-03 10:50:56,V20_Range_Breakout,CIPLA.NS,1458.2,1399.87,1720.68,22.50%,2026-01-01,2026-01-15
2026-07-03 10:50:56,V20_Range_Breakout,GILLETTE.NS,7610.5,7265.28,8796.35,21.07%,2025-02-18,2025-02-20
2026-07-03 10:50:56,V20_Range_Breakout,ABBOTINDIA.NS,25895.0,24859.2,30556.1,22.50%,2026-01-01,2026-01-15
2026-07-03 10:50:56,V20_Range_Breakout,ICICIBANK.NS,1411.4,1354.94,1665.45,22.50%,2026-01-01,2026-01-15
2026-07-03 10:50:56,V20_Range_Breakout,ASTRAZEN.NS,8310.5,7793.36,9998.82,28.30%,2025-05-29,2025-06-05
2026-07-03 10:50:56,V20_Range_Breakout,NAM-INDIA.NS,1218.2,304.5,369.14,21.23%,2023-10-09,2023-10-13
2026-07-03 10:50:56,V20_Range_Breakout,HINDUNILVR.NS,2201.2,2113.15,2597.42,22.50%,2026-01-01,2026-01-15
2026-07-03 10:50:56,V20_Range_Breakout,GLAXO.NS,2395.5,1894.45,2642.36,39.48%,2025-02-14,2025-02-20
2026-07-03 10:50:56,V20_Range_Breakout,ASIANPAINT.NS,2737.8,2628.29,3230.6,22.50%,2026-01-01,2026-01-15
2026-07-03 10:50:56,V20_Range_Breakout,PAGEIND.NS,42800.0,41088.0,50504.0,22.50%,2026-01-01,2026-01-15
2026-07-03 10:50:56,V20_Range_Breakout,ICICIPRULI.NS,485.25,465.84,572.59,22.50%,2026-01-01,2026-01-15
2026-07-03 10:50:56,V20_Range_Breakout,MEDANTA.NS,1350.7,1009.64,1259.55,24.75%,2025-04-07,2025-04-08
2026-07-03 10:50:56,V20_Range_Breakout,BAJAJFINSV.NS,1895.6,1819.78,2236.81,22.50%,2026-01-01,2026-01-15
2026-07-03 10:50:56,V20_Range_Breakout,AXISBANK.NS,1342.1,1288.42,1583.68,22.50%,2026-01-01,2026-01-15
2026-07-03 10:50:56,V20_Range_Breakout,SANOFI.NS,3425.0,5620.1,10037.9,78.61%,2024-06-07,2024-06-13
2026-07-03 10:50:56,V20_Range_Breakout,DIXON.NS,12456.0,12749.33,16820.51,31.93%,2025-04-09,2025-04-22
2026-07-03 10:50:56,V20_Range_Breakout,PGHH.NS,8902.0,8545.92,10504.36,22.50%,2026-01-01,2026-01-15
2026-07-03 10:50:56,V20_Range_Breakout,UNITDSPR.NS,1393.3,1337.57,1644.09,22.50%,2026-01-01,2026-01-15
2026-07-03 10:50:56,V20_Range_Breakout,CAMS.NS,798.35,874.48,1049.83,20.05%,2024-11-25,2024-12-05
2026-07-03 10:50:56,V20_Range_Breakout,INDHOTEL.NS,728.6,699.46,859.75,22.50%,2026-01-01,2026-01-15
2026-07-03 10:50:56,V20_Range_Breakout,TITAN.NS,4461.1,4282.66,5264.1,22.50%,2026-01-01,2026-01-15
2026-07-03 10:50:56,V20_Range_Breakout,JIOFIN.NS,239.35,271.48,346.46,27.62%,2024-02-19,2024-02-23
2026-07-03 10:50:56,V20_Range_Breakout,RELIANCE.NS,1304.0,1251.84,1538.72,22.50%,2026-01-01,2026-01-15
2026-07-03 10:50:56,V20_Range_Breakout,BSE.NS,3816.6,2391.0,2918.0,22.04%,2025-05-29,2025-06-05
2026-07-03 10:50:56,V20_Range_Breakout,RELAXO.NS,397.15,381.26,468.64,22.50%,2026-01-01,2026-01-15
2026-07-03 10:50:56,V20_Range_Breakout,APOLLOHOSP.NS,8893.5,8537.76,10494.33,22.50%,2026-01-01,2026-01-15
2026-07-03 10:50:56,V20_Range_Breakout,JSWINFRA.NS,326.05,313.01,384.74,22.50%,2026-01-01,2026-01-15
2026-07-03 10:50:56,V20_Range_Breakout,HAVELLS.NS,1181.1,1373.11,1654.06,20.46%,2025-04-07,2025-04-22
2026-07-03 10:50:56,V20_Range_Breakout,MARUTI.NS,14366.0,13791.36,16951.88,22.50%,2026-01-01,2026-01-15
2026-07-03 10:50:56,V20_Range_Breakout,FORTIS.NS,974.6,935.62,1150.03,22.50%,2026-01-01,2026-01-15
2026-07-03 10:50:56,V20_Range_Breakout,KAJARIACER.NS,1202.3,945.5,1178.0,24.59%,2026-04-01,2026-04-15
2026-07-03 10:50:56,V20_Range_Breakout,UBL.NS,1345.0,1291.2,1587.1,22.50%,2026-01-01,2026-01-15
2026-07-03 10:50:56,V20_Range_Breakout,VBL.NS,515.8,394.43,474.75,20.36%,2026-04-07,2026-04-17
2026-07-03 10:50:56,V20_Range_Breakout,ANGELONE.NS,352.25,228.45,284.2,24.40%,2026-04-01,2026-04-09
2026-07-03 10:50:56,V20_Range_Breakout,BATAINDIA.NS,696.6,668.74,821.99,22.50%,2026-01-01,2026-01-15
2026-07-03 11:06:27,V20_Range_Breakout,QUESS.NS,290.85,240.59,294.0,22.20%,2026-06-30,2026-07-03
2026-07-03 11:06:27,V20_Range_Breakout,ULTRACEMCO.NS,11723.0,11254.08,13833.14,22.50%,2026-01-01,2026-01-15
2026-07-03 11:06:27,V20_Range_Breakout,KAJARIACER.NS,1202.3,945.5,1178.0,24.59%,2026-04-01,2026-04-15
2026-07-03 11:06:27,V20_Range_Breakout,TITAN.NS,4461.1,4282.66,5264.1,22.50%,2026-01-01,2026-01-15
2026-07-03 11:06:27,V20_Range_Breakout,HAVELLS.NS,1181.1,1373.11,1654.06,20.46%,2025-04-07,2025-04-22
2026-07-03 11:06:27,V20_Range_Breakout,DIXON.NS,12456.0,12749.33,16820.51,31.93%,2025-04-09,2025-04-22
2026-07-03 11:06:27,V20_Range_Breakout,GODREJCP.NS,1076.9,1033.82,1270.74,22.50%,2026-01-01,2026-01-15
2026-07-03 11:06:27,V20_Range_Breakout,COLPAL.NS,2047.0,1965.12,2415.46,22.50%,2026-01-01,2026-01-15
2026-07-03 11:06:27,V20_Range_Breakout,BAJFINANCE.NS,1031.4,990.14,1217.05,22.50%,2026-01-01,2026-01-15
2026-07-03 11:06:27,V20_Range_Breakout,AWL.NS,191.11,183.47,225.51,22.50%,2026-01-01,2026-01-15
2026-07-03 11:06:27,V20_Range_Breakout,ICICIPRULI.NS,485.25,465.84,572.59,22.50%,2026-01-01,2026-01-15
2026-07-03 11:06:27,V20_Range_Breakout,SANOFI.NS,3425.0,5620.1,10037.9,78.61%,2024-06-07,2024-06-13
2026-07-03 11:06:27,V20_Range_Breakout,JIOFIN.NS,239.35,271.48,346.46,27.62%,2024-02-19,2024-02-23
2026-07-03 11:06:27,V20_Range_Breakout,CIPLA.NS,1458.2,1399.87,1720.68,22.50%,2026-01-01,2026-01-15
2026-07-03 11:06:27,V20_Range_Breakout,LT.NS,4026.6,3865.54,4751.39,22.50%,2026-01-01,2026-01-15
2026-07-03 11:06:27,V20_Range_Breakout,RELIANCE.NS,1304.0,1251.84,1538.72,22.50%,2026-01-01,2026-01-15
2026-07-03 11:06:27,V20_Range_Breakout,HDFCBANK.NS,801.05,769.01,945.24,22.50%,2026-01-01,2026-01-15
2026-07-03 11:06:27,V20_Range_Breakout,TEAMLEASE.NS,1421.3,2854.65,3478.0,21.84%,2024-07-23,2024-07-29
2026-07-03 11:06:27,V20_Range_Breakout,PFIZER.NS,4568.6,4280.78,5692.32,32.97%,2025-05-19,2025-06-05
2026-07-03 11:06:27,V20_Range_Breakout,RELAXO.NS,397.15,381.26,468.64,22.50%,2026-01-01,2026-01-15
2026-07-03 11:06:27,V20_Range_Breakout,VOLTAS.NS,1280.2,1125.16,1394.41,23.93%,2025-02-01,2025-02-03
2026-07-03 11:06:27,V20_Range_Breakout,ABBOTINDIA.NS,25895.0,24859.2,30556.1,22.50%,2026-01-01,2026-01-15
2026-07-03 11:06:27,V20_Range_Breakout,AXISBANK.NS,1342.1,1288.42,1583.68,22.50%,2026-01-01,2026-01-15
2026-07-03 11:06:27,V20_Range_Breakout,UNITDSPR.NS,1393.3,1337.57,1644.09,22.50%,2026-01-01,2026-01-15
2026-07-03 11:06:27,V20_Range_Breakout,BAJAJFINSV.NS,1895.6,1819.78,2236.81,22.50%,2026-01-01,2026-01-15
2026-07-03 11:06:27,V20_Range_Breakout,ASIANPAINT.NS,2737.8,2628.29,3230.6,22.50%,2026-01-01,2026-01-15
2026-07-03 11:06:27,V20_Range_Breakout,INDHOTEL.NS,728.6,699.46,859.75,22.50%,2026-01-01,2026-01-15
2026-07-03 11:06:27,V20_Range_Breakout,APOLLOHOSP.NS,8893.5,8537.76,10494.33,22.50%,2026-01-01,2026-01-15
2026-07-03 11:06:27,V20_Range_Breakout,RADICO.NS,3892.3,2710.0,3365.0,24.17%,2026-04-10,2026-04-20
2026-07-03 11:06:27,V20_Range_Breakout,KOTAKBANK.NS,396.75,380.88,468.16,22.50%,2026-01-01,2026-01-15
2026-07-03 11:06:27,V20_Range_Breakout,BATAINDIA.NS,696.6,668.74,821.99,22.50%,2026-01-01,2026-01-15
2026-07-03 11:06:27,V20_Range_Breakout,MARICO.NS,838.55,805.01,989.49,22.50%,2026-01-01,2026-01-15
2026-07-03 11:06:27,V20_Range_Breakout,BLUESTARCO.NS,1583.2,1581.5,1921.0,21.47%,2026-04-08,2026-04-20
2026-07-03 11:06:27,V20_Range_Breakout,ICICIBANK.NS,1411.4,1354.94,1665.45,22.50%,2026-01-01,2026-01-15
2026-07-03 11:06:27,V20_Range_Breakout,BSE.NS,3816.6,2391.0,2918.0,22.04%,2025-05-29,2025-06-05
2026-07-03 11:06:27,V20_Range_Breakout,JSWINFRA.NS,326.05,313.01,384.74,22.50%,2026-01-01,2026-01-15
2026-07-03 11:06:27,V20_Range_Breakout,DABUR.NS,444.35,426.58,524.33,22.50%,2026-01-01,2026-01-15
2026-07-03 11:06:27,V20_Range_Breakout,INFY.NS,1047.2,1005.31,1235.7,22.50%,2026-01-01,2026-01-15
2026-07-03 11:06:27,V20_Range_Breakout,GLAXO.NS,2395.5,1894.45,2642.36,39.48%,2025-02-14,2025-02-20
2026-07-03 11:06:27,V20_Range_Breakout,GILLETTE.NS,7610.5,7265.28,8796.35,21.07%,2025-02-18,2025-02-20
2026-07-03 11:06:27,V20_Range_Breakout,ERIS.NS,1431.1,1091.34,1389.64,27.33%,2025-04-07,2025-04-11
2026-07-03 11:06:27,V20_Range_Breakout,HYUNDAI.NS,1993.4,1913.66,2352.21,22.50%,2026-01-01,2026-01-15
2026-07-03 11:06:27,V20_Range_Breakout,ADANIPORTS.NS,1874.2,1799.23,2211.56,22.50%,2026-01-01,2026-01-15
2026-07-03 11:06:27,V20_Range_Breakout,CDSL.NS,1350.6,1296.58,1593.71,22.50%,2026-01-01,2026-01-15
2026-07-03 11:06:27,V20_Range_Breakout,HINDUNILVR.NS,2201.2,2113.15,2597.42,22.50%,2026-01-01,2026-01-15
2026-07-03 11:06:27,V20_Range_Breakout,HDFCLIFE.NS,567.7,544.99,669.89,22.50%,2026-01-01,2026-01-15
2026-07-03 11:06:27,V20_Range_Breakout,HDFCAMC.NS,2800.2,2688.19,3304.24,22.50%,2026-01-01,2026-01-15
2026-07-03 11:06:27,V20_Range_Breakout,BOSCHLTD.NS,41895.0,29120.0,37670.0,29.36%,2026-04-01,2026-04-10
2026-07-03 11:06:27,V20_Range_Breakout,FORTIS.NS,974.6,935.62,1150.03,22.50%,2026-01-01,2026-01-15
2026-07-03 11:06:27,V20_Range_Breakout,MEDANTA.NS,1350.7,1009.64,1259.55,24.75%,2025-04-07,2025-04-08
2026-07-03 11:06:27,V20_Range_Breakout,NAM-INDIA.NS,1218.2,304.5,369.14,21.23%,2023-10-09,2023-10-13
2026-07-03 11:06:27,V20_Range_Breakout,SBIN.NS,1040.0,998.4,1227.2,22.50%,2026-01-01,2026-01-15
2026-07-03 11:06:27,V20_Range_Breakout,HCLTECH.NS,1139.0,1093.44,1344.02,22.50%,2026-01-01,2026-01-15
2026-07-03 11:06:27,V20_Range_Breakout,ICICIGI.NS,1772.8,1701.89,2091.9,22.50%,2026-01-01,2026-01-15
2026-07-03 11:06:27,V20_Range_Breakout,EICHERMOT.NS,7339.5,7045.92,8660.61,22.50%,2026-01-01,2026-01-15
2026-07-03 11:06:27,V20_Range_Breakout,ANGELONE.NS,352.25,228.45,284.2,24.40%,2026-04-01,2026-04-09
2026-07-03 11:06:27,V20_Range_Breakout,ACC.NS,1393.8,1338.05,1644.68,22.50%,2026-01-01,2026-01-15
2026-07-03 11:06:27,V20_Range_Breakout,PIDILITIND.NS,1598.0,1534.08,1885.64,22.50%,2026-01-01,2026-01-15
2026-07-03 11:06:27,V20_Range_Breakout,TCS.NS,2093.5,2009.76,2470.33,22.50%,2026-01-01,2026-01-15
2026-07-03 11:06:27,V20_Range_Breakout,CAMS.NS,798.35,874.48,1049.83,20.05%,2024-11-25,2024-12-05
2026-07-03 11:06:27,V20_Range_Breakout,NESTLEIND.NS,1459.8,1401.41,1722.56,22.50%,2026-01-01,2026-01-15
2026-07-03 11:06:27,V20_Range_Breakout,PGHH.NS,8902.0,8545.92,10504.36,22.50%,2026-01-01,2026-01-15
2026-07-03 11:06:27,V20_Range_Breakout,MCX.NS,2814.0,903.55,1187.07,31.38%,2025-04-07,2025-04-21
2026-07-03 11:06:27,V20_Range_Breakout,ASTRAZEN.NS,8310.5,7793.36,9998.82,28.30%,2025-05-29,2025-06-05
2026-07-03 11:06:27,V20_Range_Breakout,HONAUT.NS,39515.0,28540.0,36550.0,28.07%,2026-05-19,2026-05-22
2026-07-03 11:06:27,V20_Range_Breakout,MARUTI.NS,14366.0,13791.36,16951.88,22.50%,2026-01-01,2026-01-15
2026-07-03 11:06:27,V20_Range_Breakout,DMART.NS,3994.4,3685.1,4562.6,23.81%,2026-03-24,2026-04-06
2026-07-03 11:06:27,V20_Range_Breakout,ITC.NS,289.95,278.35,342.14,22.50%,2026-01-01,2026-01-15
2026-07-03 11:06:27,V20_Range_Breakout,MRF.NS,134655.0,129268.8,158892.9,22.50%,2026-01-01,2026-01-15
2026-07-03 11:06:27,V20_Range_Breakout,LALPATHLAB.NS,1645.7,1579.87,1941.93,22.50%,2026-01-01,2026-01-15
2026-07-03 11:06:27,V20_Range_Breakout,UBL.NS,1345.0,1291.2,1587.1,22.50%,2026-01-01,2026-01-15
2026-07-03 11:06:27,V20_Range_Breakout,VBL.NS,515.8,394.43,474.75,20.36%,2026-04-07,2026-04-17
2026-07-03 11:06:27,V20_Range_Breakout,PAGEIND.NS,42800.0,41088.0,50504.0,22.50%,2026-01-01,2026-01-15
2026-07-03 11:06:27,V20_Range_Breakout,M&M.NS,3136.9,3011.42,3701.54,22.50%,2026-01-01,2026-01-15
2026-07-03 11:06:27,V20_Range_Breakout,BAJAJ-AUTO.NS,9785.5,9394.08,11546.89,22.50%,2026-01-01,2026-01-15
2026-07-03 12:08:01,V20_Range_Breakout,DABUR.NS,444.35,426.58,524.33,22.50%,2026-01-01,2026-01-15
2026-07-03 12:08:01,V20_Range_Breakout,MARICO.NS,838.55,805.01,989.49,22.50%,2026-01-01,2026-01-15
2026-07-03 12:08:01,V20_Range_Breakout,JSWINFRA.NS,326.05,313.01,384.74,22.50%,2026-01-01,2026-01-15
2026-07-03 12:08:01,V20_Range_Breakout,ULTRACEMCO.NS,11723.0,11254.08,13833.14,22.50%,2026-01-01,2026-01-15
2026-07-03 12:08:01,V20_Range_Breakout,TCS.NS,2093.5,2009.76,2470.33,22.50%,2026-01-01,2026-01-15
2026-07-03 12:08:01,V20_Range_Breakout,ERIS.NS,1431.1,1091.34,1389.64,27.33%,2025-04-07,2025-04-11
2026-07-03 12:08:01,V20_Range_Breakout,RADICO.NS,3892.3,2710.0,3365.0,24.17%,2026-04-10,2026-04-20
2026-07-03 12:08:01,V20_Range_Breakout,ICICIPRULI.NS,485.25,465.84,572.59,22.50%,2026-01-01,2026-01-15
2026-07-03 12:08:01,V20_Range_Breakout,NAM-INDIA.NS,1218.2,304.5,369.14,21.23%,2023-10-09,2023-10-13
2026-07-03 12:08:01,V20_Range_Breakout,RELIANCE.NS,1304.0,1251.84,1538.72,22.50%,2026-01-01,2026-01-15
2026-07-03 12:08:01,V20_Range_Breakout,BAJFINANCE.NS,1031.4,990.14,1217.05,22.50%,2026-01-01,2026-01-15
2026-07-03 12:08:01,V20_Range_Breakout,KOTAKBANK.NS,396.75,380.88,468.16,22.50%,2026-01-01,2026-01-15
2026-07-03 12:08:01,V20_Range_Breakout,DIXON.NS,12456.0,12749.33,16820.51,31.93%,2025-04-09,2025-04-22
2026-07-03 12:08:01,V20_Range_Breakout,BSE.NS,3816.6,2391.0,2918.0,22.04%,2025-05-29,2025-06-05
2026-07-03 12:08:01,V20_Range_Breakout,VOLTAS.NS,1280.2,1125.16,1394.41,23.93%,2025-02-01,2025-02-03
2026-07-03 12:08:01,V20_Range_Breakout,ACC.NS,1393.8,1338.05,1644.68,22.50%,2026-01-01,2026-01-15
2026-07-03 12:08:01,V20_Range_Breakout,GLAXO.NS,2395.5,1894.45,2642.36,39.48%,2025-02-14,2025-02-20
2026-07-03 12:08:01,V20_Range_Breakout,BLUESTARCO.NS,1583.2,1581.5,1921.0,21.47%,2026-04-08,2026-04-20
2026-07-03 12:08:01,V20_Range_Breakout,HDFCLIFE.NS,567.7,544.99,669.89,22.50%,2026-01-01,2026-01-15
2026-07-03 12:08:01,V20_Range_Breakout,MCX.NS,2814.0,903.55,1187.07,31.38%,2025-04-07,2025-04-21
2026-07-03 12:08:01,V20_Range_Breakout,KAJARIACER.NS,1202.3,945.5,1178.0,24.59%,2026-04-01,2026-04-15
2026-07-03 12:08:01,V20_Range_Breakout,GILLETTE.NS,7610.5,7265.28,8796.35,21.07%,2025-02-18,2025-02-20
2026-07-03 12:08:01,V20_Range_Breakout,ASIANPAINT.NS,2737.8,2628.29,3230.6,22.50%,2026-01-01,2026-01-15
2026-07-03 12:08:01,V20_Range_Breakout,PAGEIND.NS,42800.0,41088.0,50504.0,22.50%,2026-01-01,2026-01-15
2026-07-03 12:08:01,V20_Range_Breakout,HONAUT.NS,39515.0,28540.0,36550.0,28.07%,2026-05-19,2026-05-22
2026-07-03 12:08:01,V20_Range_Breakout,HINDUNILVR.NS,2201.2,2113.15,2597.42,22.50%,2026-01-01,2026-01-15
2026-07-03 12:08:01,V20_Range_Breakout,HYUNDAI.NS,1993.4,1913.66,2352.21,22.50%,2026-01-01,2026-01-15
2026-07-03 12:08:01,V20_Range_Breakout,VBL.NS,515.8,394.43,474.75,20.36%,2026-04-07,2026-04-17
2026-07-03 12:08:01,V20_Range_Breakout,ANGELONE.NS,352.25,228.45,284.2,24.40%,2026-04-01,2026-04-09
2026-07-03 12:08:01,V20_Range_Breakout,BOSCHLTD.NS,41895.0,29120.0,37670.0,29.36%,2026-04-01,2026-04-10
2026-07-03 12:08:01,V20_Range_Breakout,ASTRAZEN.NS,8310.5,7793.36,9998.82,28.30%,2025-05-29,2025-06-05
2026-07-03 12:08:01,V20_Range_Breakout,APOLLOHOSP.NS,8893.5,8537.76,10494.33,22.50%,2026-01-01,2026-01-15
2026-07-03 12:08:01,V20_Range_Breakout,INDHOTEL.NS,728.6,699.46,859.75,22.50%,2026-01-01,2026-01-15
2026-07-03 12:08:01,V20_Range_Breakout,ABBOTINDIA.NS,25895.0,24859.2,30556.1,22.50%,2026-01-01,2026-01-15
2026-07-03 12:08:01,V20_Range_Breakout,FORTIS.NS,974.6,935.62,1150.03,22.50%,2026-01-01,2026-01-15
2026-07-03 12:08:01,V20_Range_Breakout,CIPLA.NS,1458.2,1399.87,1720.68,22.50%,2026-01-01,2026-01-15
2026-07-03 12:08:01,V20_Range_Breakout,GODREJCP.NS,1076.9,1033.82,1270.74,22.50%,2026-01-01,2026-01-15
2026-07-03 12:08:01,V20_Range_Breakout,PFIZER.NS,4568.6,4280.78,5692.32,32.97%,2025-05-19,2025-06-05
2026-07-03 12:08:01,V20_Range_Breakout,PGHH.NS,8902.0,8545.92,10504.36,22.50%,2026-01-01,2026-01-15
2026-07-03 12:08:01,V20_Range_Breakout,MEDANTA.NS,1350.7,1009.64,1259.55,24.75%,2025-04-07,2025-04-08
2026-07-03 12:08:01,V20_Range_Breakout,EICHERMOT.NS,7339.5,7045.92,8660.61,22.50%,2026-01-01,2026-01-15
2026-07-03 12:08:01,V20_Range_Breakout,ICICIGI.NS,1772.8,1701.89,2091.9,22.50%,2026-01-01,2026-01-15
2026-07-03 12:08:01,V20_Range_Breakout,DMART.NS,3994.4,3685.1,4562.6,23.81%,2026-03-24,2026-04-06
2026-07-03 12:08:01,V20_Range_Breakout,QUESS.NS,290.85,240.59,294.0,22.20%,2026-06-30,2026-07-03
2026-07-03 12:08:01,V20_Range_Breakout,CDSL.NS,1350.6,1296.58,1593.71,22.50%,2026-01-01,2026-01-15
2026-07-03 12:08:01,V20_Range_Breakout,NESTLEIND.NS,1459.8,1401.41,1722.56,22.50%,2026-01-01,2026-01-15
2026-07-03 12:08:01,V20_Range_Breakout,UBL.NS,1345.0,1291.2,1587.1,22.50%,2026-01-01,2026-01-15
2026-07-03 12:08:01,V20_Range_Breakout,BAJAJFINSV.NS,1895.6,1819.78,2236.81,22.50%,2026-01-01,2026-01-15
2026-07-03 12:08:01,V20_Range_Breakout,ADANIPORTS.NS,1874.2,1799.23,2211.56,22.50%,2026-01-01,2026-01-15
2026-07-03 12:08:01,V20_Range_Breakout,M&M.NS,3136.9,3011.42,3701.54,22.50%,2026-01-01,2026-01-15
2026-07-03 12:08:01,V20_Range_Breakout,ICICIBANK.NS,1411.4,1354.94,1665.45,22.50%,2026-01-01,2026-01-15
2026-07-03 12:08:01,V20_Range_Breakout,HDFCAMC.NS,2800.2,2688.19,3304.24,22.50%,2026-01-01,2026-01-15
2026-07-03 12:08:01,V20_Range_Breakout,BATAINDIA.NS,696.6,668.74,821.99,22.50%,2026-01-01,2026-01-15
2026-07-03 12:08:01,V20_Range_Breakout,BAJAJ-AUTO.NS,9785.5,9394.08,11546.89,22.50%,2026-01-01,2026-01-15
2026-07-03 12:08:01,V20_Range_Breakout,UNITDSPR.NS,1393.3,1337.57,1644.09,22.50%,2026-01-01,2026-01-15
2026-07-03 12:08:01,V20_Range_Breakout,TEAMLEASE.NS,1421.3,2854.65,3478.0,21.84%,2024-07-23,2024-07-29
2026-07-03 12:08:01,V20_Range_Breakout,COLPAL.NS,2047.0,1965.12,2415.46,22.50%,2026-01-01,2026-01-15
2026-07-03 12:08:01,V20_Range_Breakout,CAMS.NS,798.35,874.48,1049.83,20.05%,2024-11-25,2024-12-05
2026-07-03 12:08:01,V20_Range_Breakout,AWL.NS,191.11,183.47,225.51,22.50%,2026-01-01,2026-01-15
2026-07-03 12:08:01,V20_Range_Breakout,PIDILITIND.NS,1598.0,1534.08,1885.64,22.50%,2026-01-01,2026-01-15
2026-07-03 12:08:01,V20_Range_Breakout,TITAN.NS,4461.1,4282.66,5264.1,22.50%,2026-01-01,2026-01-15
2026-07-03 12:08:01,V20_Range_Breakout,SANOFI.NS,3425.0,5620.1,10037.9,78.61%,2024-06-07,2024-06-13
2026-07-03 12:08:01,V20_Range_Breakout,MARUTI.NS,14366.0,13791.36,16951.88,22.50%,2026-01-01,2026-01-15
2026-07-03 12:08:01,V20_Range_Breakout,INFY.NS,1047.2,1005.31,1235.7,22.50%,2026-01-01,2026-01-15
2026-07-03 12:08:01,V20_Range_Breakout,HCLTECH.NS,1139.0,1093.44,1344.02,22.50%,2026-01-01,2026-01-15
2026-07-03 12:08:01,V20_Range_Breakout,AXISBANK.NS,1342.1,1288.42,1583.68,22.50%,2026-01-01,2026-01-15
2026-07-03 12:08:01,V20_Range_Breakout,JIOFIN.NS,239.35,271.48,346.46,27.62%,2024-02-19,2024-02-23
2026-07-03 12:08:01,V20_Range_Breakout,LALPATHLAB.NS,1645.7,1579.87,1941.93,22.50%,2026-01-01,2026-01-15
2026-07-03 12:08:01,V20_Range_Breakout,MRF.NS,134655.0,129268.8,158892.9,22.50%,2026-01-01,2026-01-15
2026-07-03 12:08:01,V20_Range_Breakout,SBIN.NS,1040.0,998.4,1227.2,22.50%,2026-01-01,2026-01-15
2026-07-03 12:08:01,V20_Range_Breakout,HDFCBANK.NS,801.05,769.01,945.24,22.50%,2026-01-01,2026-01-15
2026-07-03 12:08:01,V20_Range_Breakout,RELAXO.NS,397.15,381.26,468.64,22.50%,2026-01-01,2026-01-15
2026-07-03 12:08:01,V20_Range_Breakout,LT.NS,4026.6,3865.54,4751.39,22.50%,2026-01-01,2026-01-15
2026-07-03 12:08:01,V20_Range_Breakout,ITC.NS,289.95,278.35,342.14,22.50%,2026-01-01,2026-01-15
